YEAR,ORG_ID,ORG_NAME,PROJECT_NAME,STUDENT/PROJECT URL,MENTOR/ORG_URL
2016,,Zulip Open Source Project,Zulip Android Application Rebuild,http://kunall17.github.io/gsoc/index.html,https://summerofcode.withgoogle.com/archive/2016/organizations/6118671613165568/
2016,,coreboot,"​Obscure Features, Locking/Unlocking of Access  Protection, EEPROMs and CFI",https://drive.google.com/drive/folders/0B-Cccp-WWmeuUlh5M3pxT0cyQm8,https://summerofcode.withgoogle.com/archive/2016/organizations/6036378966032384/
2016,,aimacode,‘aima-python’ code to accompany the book “AI: A Modern Approach”,https://docs.google.com/document/d/1U8Nq7ZH-UVxV4hNh51bSDIJe1G6H6LSaO6oZuG4xRb4/edit?usp=sharing,https://summerofcode.withgoogle.com/archive/2016/organizations/5549354102292480/
2017,,X.Org Foundation,"""Soft"" double precision floating point support",https://hopetech.github.io/tech/2016/08/18/Last_week_GSoC.html,https://summerofcode.withgoogle.com/archive/2016/organizations/5141521993039872/
2017,,KDE,1 Krita Canvas Decorations Compatible with Modern OpenGL,https://community.kde.org/GSoC/2016/StatusReports/JulianThijssen,https://summerofcode.withgoogle.com/archive/2016/organizations/5267579820048384/
2017,,PLASMA-UMass,[Browsix] Init system,https://gist.github.com/rvolosatovs/ebb776d43b9d7b0bfb1c4aac2ac3bf21,https://summerofcode.withgoogle.com/archive/2016/organizations/6066521583386624/
2017,,Apache Software Foundation,[FLINK-3599] Code Generation in Serializers and Comparators of Apache Flink,https://github.com/Xazax-hun/flink/commits/serializer_codegen?author=Xazax-hun,https://summerofcode.withgoogle.com/archive/2016/organizations/5934639780724736/
2017,,"Systers, an Anita Borg Institute Community",[Malaria - iOS] Malaria Prevention iOS App,https://gist.github.com/teo029/ab3ab8de6443e83ced97731bd2499fd3,https://summerofcode.withgoogle.com/archive/2016/organizations/5689792285114368/
2017,,GNU Project,[MediaGoblin] Subtitle Interface along with keyboard hotkeys for video player,http://lists.mediagoblin.org/pipermail/devel/2016-August/001465.html,https://summerofcode.withgoogle.com/archive/2016/organizations/4828960579911680/
2017,,The Honeynet Project,[MITMProxy] Clemens Brunner,https://github.com/mitmproxy/mitmproxy/commits/master?author=cle1000,https://summerofcode.withgoogle.com/archive/2016/organizations/5961791221792768/
2017,,WSO2,[ML]Visual(Deep) Neural Network Builder,https://lakini.github.io/carbon-ml/,https://summerofcode.withgoogle.com/archive/2016/organizations/5243158099132416/
2017,,"Systers, an Anita Borg Institute Community",[PCSA-Android] Collaborative Map of Risk Areas,https://gist.github.com/izacristina/3d2216473c02c2469d15c47e633ceca6,https://summerofcode.withgoogle.com/archive/2016/organizations/5689792285114368/
2017,,"Systers, an Anita Borg Institute Community",[portal] Completion of Systers Portal Meetup App,https://everybodyneedsablog.wordpress.com/2016/08/20/systers-portal-meetup-application/,https://summerofcode.withgoogle.com/archive/2016/organizations/5689792285114368/
2017,,Python Software Foundation,[scikit-learn] Addition of various enhancements to the tree module by completing stalled pull requests.,http://nelsonliu.me/gsoc_2016/,https://summerofcode.withgoogle.com/archive/2016/organizations/5597862805110784/
2017,,CVXPY,A Centralized Library for Convex Optimization and Integration of CVXPY with ILOG CPLEX,https://drive.google.com/open?id=0B49UhwSycqrMMzJtdkdSMUZIckk,https://summerofcode.withgoogle.com/archive/2016/organizations/6020075270176768/
2017,,Sustainable Computing Research Group ( SCoRe ),A Clustering-based Analysis Tool for Anomaly Detection at Large Scale,https://github.com/xiaoleihuang/OpenADS/,https://summerofcode.withgoogle.com/archive/2016/organizations/4828464645406720/
2017,,OSGeo - The Open Source Geospatial Foundation,A complete photogrammetric OSSIM tool for automatic DSMs generation using multi-view optical and SAR images,https://github.com/martidi/opencv_dsm/tree/imageStack,https://summerofcode.withgoogle.com/archive/2016/organizations/6434461499523072/
2017,,Python Software Foundation,A Core Datamodel for PySAL,http://nbviewer.jupyter.org/gist/ljwolf/b960c198742eb26c335d9e32bdc7b76c?flush_cache=true,https://summerofcode.withgoogle.com/archive/2016/organizations/5597862805110784/
2017,,R project for statistical computing,A generic computational framework for biconvex minimization toolbox in R,https://github.com/mlcoding/matfact,https://summerofcode.withgoogle.com/archive/2016/organizations/6032418200879104/
2017,,dbpediaspotlight,A Hybrid Classifier/Rule-based Event Extractor for DBpedia Proposal,https://github.com/dbpedia/event-extractor,https://summerofcode.withgoogle.com/archive/2016/organizations/6313893177589760/
2017,,MetaBrainz Foundation,A Job Running Client for AcousticBrainz,https://community.metabrainz.org/t/my-gsoc-experience-with-acousticbrainz/115309,https://summerofcode.withgoogle.com/archive/2016/organizations/4969202133762048/
2017,,OpenCV,A Modern Deep Learning module,https://github.com/tiny-dnn/tiny-dnn/commits/master?author=edgarriba,https://summerofcode.withgoogle.com/archive/2016/organizations/6474535423442944/
2017,,jQuery Foundation,A module system for Hammer.js,https://gist.github.com/arjunkathuria/6b92f8ac5f34a10e001ab30defe05e68,https://summerofcode.withgoogle.com/archive/2016/organizations/5754903989321728/
2017,,Robocomp,A new graphical tool for deploying components,https://gist.github.com/BasilMVarghese/b66c11871bcee5cb769e4644cbcec7e2,https://summerofcode.withgoogle.com/archive/2016/organizations/6723762711953408/
2017,,Matrix.org,"A plugin system for vector-web, with listing and configuration support.",http://www.aviraldg.com/p/gsoc-2016-wrapup/,https://summerofcode.withgoogle.com/archive/2016/organizations/6552738187968512/
2017,,GNU Project,A private and secure auctioning library,https://gnunet.org/node/2630,https://summerofcode.withgoogle.com/archive/2016/organizations/4828960579911680/
2017,,D Foundation,A replacement of std.xml for the Phobos standard library,https://github.com/lodo1995/experimental.xml/tree/v0.1.2,https://summerofcode.withgoogle.com/archive/2016/organizations/4688223091556352/
2017,,Freifunk,A schema-based configuration system for OpenWrt,http://blog.freifunk.net/2016/gsoc-ece-configuration-system-summary,https://summerofcode.withgoogle.com/archive/2016/organizations/6540884078231552/
2017,,KDE,A staging area to improve selecting files in Dolphin,https://community.kde.org/GSoC/2016/StatusReports/ArnavDhamija,https://summerofcode.withgoogle.com/archive/2016/organizations/5267579820048384/
2017,,Python Software Foundation,A VTK-based UI for DIPY,http://ranveeraggarwal.com/blog/gsoc-2016-summary,https://summerofcode.withgoogle.com/archive/2016/organizations/5597862805110784/
2017,,Wikimedia Foundation,Abhinand GSoC Proposal : Extension for page creating/editing notification,https://www.mediawiki.org/wiki/Extension:EditNotify,https://summerofcode.withgoogle.com/archive/2016/organizations/6644619081154560/
2017,,Libvirt,Abstracting device address allocation,http://wiki-libvirt.rhcloud.com/page/Google_Summer_of_Code_2016/Abstracting_device_address_allocation,https://summerofcode.withgoogle.com/archive/2016/organizations/5512427315658752/
2017,,Inclusive Design Institute,"Accessible, Responsive Music UI Controls",https://github.com/dinukadesilva/music-ctrls,https://summerofcode.withgoogle.com/archive/2016/organizations/4725596554788864/
2017,,Wikimedia Foundation,Accuracy Review of Wikipedia,https://priyankamandikal.github.io/posts/gsoc-2016-project-overview/,https://summerofcode.withgoogle.com/archive/2016/organizations/6644619081154560/
2017,,TimVideos.us,"Add ""hardware mixing"" support to HDMI2USB firmware",https://shashankgangrade.wordpress.com/gsoc-final/,https://summerofcode.withgoogle.com/archive/2016/organizations/5738600293466112/
2017,,LabLua,Add class-based object-oriented programming to Typed Lua,http://kevinclancy.github.io/2016/08/18/a-class-system-for-typed-lua.html,https://summerofcode.withgoogle.com/archive/2016/organizations/4733835644239872/
2017,,KDE,Add educational activities to GCompris (In Qt Quick),https://community.kde.org/GSoC/2016/StatusReports/PulkitGupta,https://summerofcode.withgoogle.com/archive/2016/organizations/5267579820048384/
2017,,KDE,Add educational activities to GCompris (In Qt Quick),https://community.kde.org/GSoC/2016/StatusReports/StefanToncu,https://summerofcode.withgoogle.com/archive/2016/organizations/5267579820048384/
2017,,Libvirt,Add libvirt support for LXC migration.,http://wiki-libvirt.rhcloud.com/page/Google_Summer_of_Code_2016/lxc_migration,https://summerofcode.withgoogle.com/archive/2016/organizations/5512427315658752/
2017,,Apache Software Foundation,Add MongoDB to Tajo Storage,http://janakact.blogspot.com/2016/08/gsoc-2016-add-mongodb-to-tajo-storage.html,https://summerofcode.withgoogle.com/archive/2016/organizations/5934639780724736/
2017,,The Linux Foundation,Add MuPDF support to cups-filters for a lightweight mobile printing stack,http://pranjalbhor.me/articles/gsoc16.html,https://summerofcode.withgoogle.com/archive/2016/organizations/4711296729612288/
2017,,Drupal,Add Password-based Public-key Encryption to Drupal 8,https://github.com/talhaparacha/pubkey_encrypt/commits/gsoc2016?author=talhaparacha,https://summerofcode.withgoogle.com/archive/2016/organizations/4644948074823680/
2017,,Zulip Open Source Project,Add Python 3 support and type hints,https://paper.dropbox.com/doc/Adding-Python-3-compatibility-and-mypy-annotations-to-Zulip-FehitXSQq761g39O31eE3,https://summerofcode.withgoogle.com/archive/2016/organizations/6118671613165568/
2017,,FreeBSD,Add SCSI passthrough to CTL,https://github.com/bhimanshu1997/freebsd/commits/master?author=bhimanshu1997,https://summerofcode.withgoogle.com/archive/2016/organizations/5673385510043648/
2017,,KDE,Add softproofing and wide-gamut colour selector to Krita,https://community.kde.org/GSoC/2016/StatusReports/WoltheravanHovelltotWesterflier,https://summerofcode.withgoogle.com/archive/2016/organizations/5267579820048384/
2017,,Apache Software Foundation,Add support for arbitrary CPU and RAM in the ComputeService (jclouds-482),https://gist.github.com/ivanlomba/4f4eee3a46e13f90c2ce71b2929a2250,https://summerofcode.withgoogle.com/archive/2016/organizations/5934639780724736/
2017,,GitHub,Add support for lookup by repository ID throughout GitHub APIs,https://github.com/octokit/octokit.net/issues/1120#issuecomment-224547350,https://summerofcode.withgoogle.com/archive/2016/organizations/5632763172487168/
2017,,ScummVM,Add support for MacVenture games via WebVenture engine,https://gist.github.com/blorente/a8a66788aba35f14cf2d2338eb2bd069,https://summerofcode.withgoogle.com/archive/2016/organizations/5518719174311936/
2017,,Moodle,Add support to end-to-end testing in the Mobile app,http://blog.supun.me/2016/08/19/gsoc-2016-final-protractor-test-implementation-documentation-moodle-mobile-app/,https://summerofcode.withgoogle.com/archive/2016/organizations/4769741570834432/
2017,,OSGeo - The Open Source Geospatial Foundation,Add tests and educational games support to gvSIG Educa.,https://lists.osgeo.org/pipermail/soc/2016-August/003521.html,https://summerofcode.withgoogle.com/archive/2016/organizations/6434461499523072/
2017,,Apache Software Foundation,Add the ability to sync events from CalDAV to Apache OpenMeetings Calendar,https://cwiki.apache.org/confluence/display/OPENMEETINGS/[GSoC+2016]+Add+syncing+from+CalDAV+to+Apache+OpenMeetings+Calendar,https://summerofcode.withgoogle.com/archive/2016/organizations/5934639780724736/
2017,,Indic Project,Add Varnam support into Indic Keyboard,https://medium.com/@malayalee_coder/gsoc-final-report-8814d585f1d4#.su69ss35w,https://summerofcode.withgoogle.com/archive/2016/organizations/5096012251136000/
2017,,ASCEND,Adding Incompressible Fluids EOS to FPROPS,http://ascend4.org/User:Vishnu,https://summerofcode.withgoogle.com/archive/2016/organizations/5175650340044800/
2017,,Apache Software Foundation,Adding PaaS support to Brooklyn,https://mail-archives.apache.org/mod_mbox/brooklyn-dev/201608.mbox/%3C5472759B-2FB5-4B49-ADF9-3A45DB645CD9%40lcc.uma.es%3E,https://summerofcode.withgoogle.com/archive/2016/organizations/5934639780724736/
2017,,FreeBSD,Adding SCSI passthrough to CTL,https://github.com/suraj5/freebsd/commits/master,https://summerofcode.withgoogle.com/archive/2016/organizations/5673385510043648/
2017,,Moodle,Adding search to more moodle components,https://tracker.moodle.org/browse/MDL-55538,https://summerofcode.withgoogle.com/archive/2016/organizations/4769741570834432/
2017,,KDE,Adding support for the FITS data format in LabPlot,https://community.kde.org/GSoC/2016/StatusReports/fkristof,https://summerofcode.withgoogle.com/archive/2016/organizations/5267579820048384/
2017,,SymPy,Adding to SymEngine's Polynomial functionality and interfacing it with FLINT & Piranha,https://gist.github.com/srajangarg/5a56d9e7400ca0ab9bdeb6ce0e49b432,https://summerofcode.withgoogle.com/archive/2016/organizations/6281948016148480/
2017,,jQuery Foundation,Adding UI components to Chassis framework,https://gist.github.com/nashvail/46949066c64578246f79c6b8356427ae,https://summerofcode.withgoogle.com/archive/2016/organizations/5754903989321728/
2017,,LabLua,"Admin Center, Elasticsearch integration for Sailor and Luagoogle",https://github.com/sailorproject/sailor/pull/125,https://summerofcode.withgoogle.com/archive/2016/organizations/4733835644239872/
2017,,Berkman Center for Internet and Society,Admin Panel Customization in Book-a-Nook,http://shubhpatel108.github.io/gsoc/final-submission.pdf,https://summerofcode.withgoogle.com/archive/2016/organizations/6488734048452608/
2017,,The Apertium Project,Adopt an unreleased Kazakh-English language pair,http://wiki.apertium.org/wiki/User:Aidana/Proposal/Working_plan#Report_of_GSoC_project,https://summerofcode.withgoogle.com/archive/2016/organizations/5377487227846656/
2017,,Public Lab,Advanced Searching and Sorting Tool for publiclab.org,https://publiclab.org/notes/Ujitha/08-22-2016/gsoc-2016-final-work-product-of-advanced-searching-and-sorting-tool-for-publiclab-org,https://summerofcode.withgoogle.com/archive/2016/organizations/5680316245082112/
2017,,JBoss Community,AeroGear WebPush and UnifiedPush Server integration,https://gist.github.com/idelpivnitskiy/71a3373c7625034bbb7be3976e050fe7,https://summerofcode.withgoogle.com/archive/2016/organizations/6177116454387712/
2017,,QEMU,AF_VSOCK packet capture in Linux and Wireshark,https://github.com/GerardGarcia/gsoc16,https://summerofcode.withgoogle.com/archive/2016/organizations/5308561592680448/
2017,,MariaDB,Aggregate Stored Funtions,http://varunraiko.github.io/aggregate-functions/,https://summerofcode.withgoogle.com/archive/2016/organizations/4961683122421760/
